id,attraction_id,content
708,198,入住程序很快速，備品都已改成放在櫃檯處，會建議可以給一個小籃子放入備品，拿到房間內比較方便。除此之外，房間內該有的一應具全，床很舒適，水流水柱很大溫度很棒。早餐種類不多但都很好吃，絕對是我出差會再來入住的地方。
709,198,"當天是開車去，入住才知道汽車停車場是提供時數券停公共停車場，時數券根本不夠用，且停車場有一段距離，事後自己發現原來有地下停車場，去詢問櫃檯能否更換至地下停車，櫃檯表明時數券已經使用了，所以要停的話要自己付錢（這裡也就算了）
從頭到尾只因為櫃檯人員認為我們開休旅車太高不能停地下，問題是我們的車高完全沒問題，溝通不良且網站根本沒寫清楚，完全不推薦開車來
房間很舊有超重的霉味，冷氣很臭，有些壁紙也都剝落，房間下面門縫超大，隔音很爛，清潔人員更爛==某天早上跟友人因為太吵沒注意到音量，結果被清潔人員直接開門，吵鬧是我們的問題，但明明可以打電話或是敲門請我們安靜，直接開門是怎樣？隨後清潔人員發現我們有栓門鏈，還唸唸有詞說原來有用鏈條，才關上門，那請問沒鏈條是要直接進房教訓我們嗎：）
房間門口掛請勿打擾根本掛好看的，也可能清潔人員根本看不懂，後來打去櫃檯客訴也沒用，都是那些官方說詞，寄投訴mail也是自己人回，最後宅配一包牛扎糖打發，超級好笑"
710,198,"對我這個六年沒有回去過台灣的美國人來說，飯店人員都很友善也非常helpful. 飯店是在一棟商務大樓的8-11樓，唯一的不方便就是電梯不論是上樓還是下樓，8樓一定會停，因為是他們的櫃檯，可能是為了要營造一個「進出飯店都要先經過櫃檯」的形象😂

這次有帶公路車回去台灣，這個飯店沒有那麼bicycle friendly 但是沒關係，因為這可能本來就不是人家的強項。櫃檯對於我的大件行李（腳踏車）給予相當程度的尊重我很感謝。 飯店離大稻埕河濱腳踏車道很近（騎8分鐘），可以每天早上起來後先做個一個到一個半小時的練習，之後再回去飯店快速沖個澡，然後再開始吃喝玩樂的行程，晚上累了還有無數個按摩店在附近可以放鬆肌肉。

房間的床是硬床，我超喜歡，我希望在美國也能買到同樣的，不知道是哪一牌，哈哈！

感恩，祝福你們新年快樂！"
711,198,先說優點，地理位置很好，房間空間也很大，床褥舒適。再來是缺點，衛浴設備：花灑有問題，水流很慢，洗澡不痛快，浴室有一股霉味；枕頭不太好睡，看起來很厚，一睡下去變扁了。酒店早餐看起來也一般，建議在酒店附近吃早餐。
712,198,"地點好，離捷運站近
美中不足的是水壓很低，洗澡略為令人生氣；有浴缸但放滿水大概要三個小時吧……
水的溫度也不好控制，身高較高的若要站在浴缸上淋浴要小心撞到頭🫡
假日早餐有阜杭豆漿的薄燒餅夾蛋，分時段供應"
713,199,"超級髒 幹！
房間有各種黑黑的垢 桌子也沒擦乾淨有污垢痕跡 甚至有頭髮 杯子也沒洗乾淨 清潔乾淨難道不是一間旅館最基本的嗎 超級不推薦 有夠髒"
714,199,"1.裝潢老舊但看得出來有在儘量改善、更新。
2.中央空調會傳來煙味，令人難以忍受。有向人員反應，但是他們也只能表示無奈，畢竟是旅客的素質問題。建議如果無法改善空調系統，之後可以提供空氣清淨機借用。
3.吹風機是壁掛式的，長髮的人可能要吹很久。
4.洗沐浴乳不是補充包，這一點很棒。"
715,199,在Booking上面訂房，但因為家人生病必須臨時取消，理論上已經超過可退款期限，但服務人員依舊佛心不收我們的預扣款，下次再來旅行，絕對會列為首選！
716,199,房間有明顯煙味、設備普遍老舊，浴室沒有乾濕分離，唯一的優點是交通非常方便
717,199,"唉 兩次來台北住宿都給301房 兩大一小，我們大包小包的有行李箱又有嬰兒車還給我們這麼小間的房 第二次已經打電話訂房指定要大間的+要有窗戶，結果來後被告知窗戶在廁所⋯ 傻眼🙄️ 跟櫃台說要換房也說房滿了 星期四平日生意這麼好嗎？？？？？
小間就算了，冷氣冷的要死 關掉又太熱⋯
廁所的蓮蓬頭也是鎖不緊 在漏水，電視感應不良 要按好幾次才有辦法感應到。
看網路圖片明明房型這麼多 卻兩次來都是同一間，而且還是已經先定房的情況下
真的很爛"
718,199,"環境乾淨，房間空間很大
衛浴熱水水壓很夠，水溫也夠熱很舒服
又在捷運站附近，台電大樓站出來走路不用5分鐘
CP值超高"
719,199,"房間普普 想省錢可以來住一晚
床還算好睡 但是浴室沒有乾濕分離
真的很容易滑倒"
720,199,"房型不錯 住到有浴缸的 有窗戶
也有除濕機
有些許煙味🫠"
721,199,乾淨整齊 麻雀雖小五臟俱全 適合歇一晚的好地方
722,199,床非常好躺，軟但是又有支撐性，冷氣也很強，棉被夠暖，美中不足一小點是外面馬路聲比較大聲，其他都很好!
723,200,"以價格來說不算便宜 cp值沒有想像中的高

服務人員的阿姨都親切健談 櫃檯人員沒什麼溫度 早餐很豐盛 難得遇到洗衣服跟烘乾都不用費用的自助式飯店。

剛好遇到地震 房間感覺很穩 地震造成的聲響不大 算是令人安心的部分。"
724,200,"在4/2入住～小小孩很開心！住行政房好大好舒適～
逛完街洗澡小小孩泡澡好滿足還說早上還要再泡澡～
所以媽媽就沒把浴缸的水放掉～
早晨小小孩早上7:40起床討奶喝！喝完奶對著天花板開了好久～過沒多久遇到大地震！嚇死了住11樓搖晃度好可怕～
地震完後發現浴缸的水整個灑出來到走廊了！打給櫃檯很不好意思的高知他們！立馬請房務來處理👍！
再來提前退房～櫃檯卻跟我們道歉說剛剛的地震很不好意思還送給小孩餅乾！～這是天災櫃檯說了道歉我們真的也覺得櫃檯太敬業了！
話說整個飯店真的好乾淨隔音也滿好的！
下次會在二訪的💗"
725,200,"在台北小巨蛋旁，樓下有全家，非常方便
房間很大、對外窗隔音不太好、隔間牆隔音還行
棉被很厚，枕頭太扁，手機訊號很差需連wifi，早餐選項很少"
726,200,"這是一個讓人很失望的飯店
1, 在市區道路上，沒有臨停下行李和報到的空間, 附近停車場均屬於客滿狀態，停車位一位難求。
2, 電視一直故障，要不斷請服務人員處理，影響住宿舒適感。
3, 浴缸排水“ 非常緩慢”，洗澡浪費很多時間 。
4,早餐菜色少又難吃
非常不建議入住，附近同價位的飯店，性價比高又方便的飯店有很多可以選擇。"
727,200,這次帶著六個月的小孩入住行政房，房間跟衛浴都滿大的，飯店幫忙提供嬰兒床/消毒鍋/澡盆，早餐菜色不多 但很好吃，服務人員親切。真要說個小缺點是廁所跟房間沒有玻璃隔開 僅有簾子遮起來，因為是一家人入住所以還好，如果是跟朋友來可能會有點不方便。
728,200,房間空間大而新，只是浴室設計欠缺私隱。自助早餐豐富，鄰近商場也好逛，地理位置也不差。
729,200,整体来说一个晚上要收100多块美金以上的饭店WiFi居然不能用是一件很糟糕的事情而且你如果跟他们的人员反应他们都会很被动的不太愿意去处理甚至于转达到主管那里去，然后就不会有任何的下文也不会有人来帮你处理任由这个饭店的WiFi几乎无法使用反应了很多次也都没有用，而且这个饭店的清洁程度真的是有加强，照入住的时候都可以在沙发旁边捡到下一位房客几天前购买所有服装产品的收据垃圾并未清洁干净而且房间的隔音非常的差，真的建议大家如果要选择饭店的话一定要谨慎选择，这里的服务人员只有在你入住办理的时候会对你比较有善一点钱收到了以后就不会对你很友善的就是说的服务都会一概不给正面的回应或者是不太愿意去帮你处理，特别是如果你是说中文的你不是讲英语或者是日语的他们的服务人员对你并不会特别友善，而且柜台的主管也不会因为自己的团队疏忽先去做檢討與改善並且客戶商議討價更好的解決方案、而且當客人需要與主管說話的時候主管緊會願意從電話裡面說明並不會想要到櫃檯現場直接處理，如果客人有要求的话或者是客人非常生气的时候主管才会勉为其难的到柜台去处理客人的问题，(我在住宿期间就有听到以及亲眼见证到这样子的案例客人已经在柜台说要跟主管说话请主管出来解决而主管最后非常的不悦的面无表情勉为其难到柜台处理客诉)，总之整体住下来的感觉大约只有50块美金的价值却要收到150块以上真的会建议大家谨慎选择
730,200,下次來還會選擇住這裡，因為飯店距離松山機場比桃園機場更近，交通也很方便。客房內的咖啡機每天都會補充膠囊以及房間清潔服務。房間打掃服務和床上用品更換都很乾淨，所以我整個入住期間都可以舒適地使用。由於回程航班延誤，我遇到了麻煩，但我很感激他們幫我晚點退房。
731,200,"地點好 房間不錯
浴室排水孔周遭有點髒 稍微有味道
早餐每天都有新菜色 中式為主"
732,200,離小巨蛋距離很近  附近便利商店都找得到 服務和設施都很優秀 隔音很好 衛浴整潔都便利乾淨 但單人床那邊棉絮較多 可能對於鼻子過敏的人容易引起噴嚏
733,201,床墊很軟，竟然不會讓我腰酸，真是神奇。房間和浴廁蠻新的，而且很乾淨。旅店提供馬鞭草的洗手乳，沐浴乳，味道很香，我很喜歡。洗澡是乾濕分離，進入浴缸內，有點高，看估狗評價才知道椅子上輔助工具，是旅店貼心服務。電視很大，可以打發時間，雖然沒窗戶，中央空調很強大，在房間不會感到太悶。隔音不是太好，但，仍然可以接受範圍，以台北價位，CP值高，離捷運很近，下次如果有北上，會選擇再次入住，也會推薦親友同事首選。
734,201,一進到飯店就覺得工作人員態度很好，也很仔細說明各項注意事項！|小小間卻五臟俱全|房間很乾淨，值得入住，cp值很高！|早餐也很好吃，一樓及房間都有免費的點心，|很適合容易嘴饞的我！|附近有很多小吃、超商以及藥局，|如果臨時忘記帶東西也沒有關係，|非常的方便。|而且交通非常便捷，捷運一出來就看到飯店，|離市區及北車都很近，|但是沒有北車附近的車水馬龍，|晚上睡得很好！|往後若還是有機會到台北工作，|會再放入口袋名單再選擇一次(笑)
735,201,住的非常的舒適，附近捷運很方便。想去信義區逛街購物，或是吃東西跑趴都很便利。房間明亮寬敞，還有間大浴缸可以泡澡，位於設備齊全，喜歡沐浴乳的味道。b1的餐廳還有鹹酥雞可以當宵夜吃，適合與朋友聊天休息，早餐吧台種類眾多，對牛奶過敏的人很友善，還可以喝燕麥奶🥛|一樓大廳晚上有泡麵可以吃，還有配備小點心可以供客人食用。肚子餓都不怕沒東西吃！整體空間明亮舒適，特別是有位漂亮的美女櫃台很熱情的服務，往後還會來住！|五星好評❤️ …
736,201,市景套房（五晚）：|| - 房間乾淨，自然光線，明亮。| - 公園市景美好，與官網照片相符。| - 可開窗，並附紗窗。| - 早餐豐富多元（全素者也有很多選擇，感動感謝）。| - 咖啡香醇好喝。| - 服務人員溫暖富熱忱，友善及樂助。||小小建議：| - 公用洗烘衣機常被其他房客長時間佔據。另也希望能定時清潔。| - 房間隔音普通，有時會聽到隔壁鄰居的一些噪音。但帶耳塞即可避免。
737,201,"位於大安森林公園的正前方，捷運站前，交通很方便
大廳入口在巷內，有機械停車場，要行李先下下來再去check in，若遇到下雨很麻煩因為沒有雨遮（有代客停車）
櫃檯人員不熱情也不主動（就是冷冷的那種回應）
大廳不大，剛好遇到整修但乾淨度唯持的不錯，不會因為整修而到處灰塵
電梯只有一部，有點不方便，餐廳在地下一樓
入住12樓的房間，房間不大但面向整個大安森林公園，有大面落地窗但沒有陽台（所以沒有辦法走出去）
浴室很大有二個洗手台、按摩浴缸（按摩浴缸老舊，很多的黑點）但浴缸的清潔很差，上面有幾根毛髮，打電話反應請了清潔人員來在清潔浴缸，清潔人員竟然是穿著拖鞋直接踩進浴缸用抺布擦一擦後跟我說{好了}，我整個大傻眼。。。。
我打電話請櫃檯人員找經理和我聯絡，在等待經理聯絡我時我心裡真的覺得一晚價格不便宜卻是這樣的清潔，我一整個想退房了。。。
經理人直接到房間表示歉意，再次請另一個清潔人員來清掃，並表示房價會給予折扣，才稍有安撫到我傻眼的心情（謝謝經理的用心善後）房間沒有暖氣但有手提式的小電暖爐可以借用
晚上要出去用晚餐在電梯車廂內發現張貼有提供鹹酥雞，才知道有提供免費的鹹酥雞（check in時完全沒有告知）下去餐廳時發現還有免費的咖啡、飲料，簡易的幾樣餅乾和泡麵，覺得還蠻不錯的，只是可惜了都沒有主動告知有提供這些東西
早餐很豐盛也很好吃

整體來說是不錯的旅店（除了浴缸驚魂記）"
738,201,"早餐：硬掉，沒熟的炒飯，超鹹的當日蛋花湯，沒滋沒味沒蛋香的炒蛋，沒加鹽巴的高麗菜，只有成品肉鬆和花生米可吃。可能平日不知由三廚四廚還是五廚掌管，非必要不要搭早餐，真的好難吃阿！
房間：因平日由無窗雙床房升等有窗家庭房，看房間多大，景多深
服務：早上的人員很熱情，晚班男服務員就........."
739,201,"這一次住的是豪華家庭三人房，交通方面，位於大安森林站出口旁，很便利，樓下就有超商，徒步15分鐘距離內有許多餐廳選擇！
服務超好，大廳裝潢很漂亮且溫馨，櫃檯很輕切禮貌且很有積極的為客人服務，環境很乾淨，不管是大廳還是地下室餐廳都很舒適，此外大廳還附有外送餐點放置區，以及一間洗衣房提供洗衣，真的很貼心及服務周到！
早餐Bufft樣式很多且十分美味，空間蠻大的，並有大布幕會播放運動賽事供大家欣賞，若在大型運動賽事期間搭配行銷活動（來住宿看賽事直播），或許可以增加新焦點；麵包很多選擇，不只有吐司還有多種口味的軟法及果醬還可以自己切片；還有許多新鮮飲品，奶蓋加綠很有特色；中式方面選擇也很多，有很多菜品，每道菜都十分大方，竟然還有小籠包！
因為是從桃園北上要前去附近學校應術科考試於是在此投宿，意外發現店家在早餐時間特別準備金榜題名小蛋糕，很驚喜！晚上餐廳還會提供泡麵等宵夜還有飲料吧，在我們備考時間甚至提供空間讓我們學生有地方練習及檢討畫作，真的十分用心，甚是感動！
房間部分，每層樓皆有提供網路，備品齊全，有提供水、餅乾還有汽水很大方，吹風機除了牆壁式的還提供一台負離子吹風機；床很軟很舒服，枕頭有兩個，櫃台還會提供耳塞；浴室採乾濕分離，沐浴洗漱用品齊全，馬桶是免治馬桶很舒服，小遺憾是淋浴區是浴缸，需要稍微跨過去有個小高度差，但仍瑕不掩瑜！
住了兩夜之後覺得很值得再次回訪，若有機會一定還會來，這種溫馨舒服的令人感到滿意的住宿真的很推薦給大家！"
740,201,"一開始看上丹迪，因為它就在捷運站旁邊，一出捷運就到了，很完美的地點，也很平價，但因我是個怕吵又難搞的客人，所以訂房前很仔細研究一下評論，提供經驗給大家參考：

(1)這次是平日入住兩晚，發現在官網上面訂，優惠價還比在agoda便宜，建議大家去官網看優惠套裝，比較一下價格。

(2)有網友說房間太小，有壓迫感：我爬文了一下5-6坪的房間，和7坪房的價格，一晚只差300元，所以就訂7坪房。到了現場後，剛好隔璧有5坪住戶，就借看一下房間，真的超壓迫的，非常慶幸自己是訂7坪，7坪房住起來非常舒服，空間感差很多，建議怕壓迫感的，尤其是南部人習慣空間大的，「一定要訂7坪房」。

(3)有網友說沒有窗戶，有窒息感：剛進房的時候，確實覺得空氣不好，但後來發現，在浴室上方有個小小的氣窗，房間內還有台空氣清新機，我就於晚餐前，同時打開窗戶、除濕機和冷氣，晚餐回房後，空氣就變得滿好的了。不過他們有的房型是完全沒有窗戶的，建議如果很在意空氣的，一定要問有沒有窗戶(或氣窗)。

(4)有網友說隔音不好，很吵：所以我就不訂有景觀的，因為大窗戶一定會聽見車流聲音，怕吵的人並不適合。並且在訂房時，我特地在備註寫上，「本人怕吵，可以的話請盡量請給我高樓層的」，其實原本不帶期望，到場後很感動的是，丹迪竟然給我頂樓的房間，真的安靜許多，但是在夜間的時候，我這種對聲音高度敏感的人，還是可以透過窗戶聽見外面車流的聲音，所以晚上就將窗戶和廁所的房關起來，再開冷氣或送風 這樣就滿安靜的了。

(5)有網友說床的震動很嚴重，翻身會吵醒對方：這問題其實很常見，即使連六星級飯店我都遇過，所以一開始訂房時，我就不訂一大床，而是訂了兩小床，就完全不會有此問題了，而且床超大(100公分*100公分)，我和女兒兩晚都睡得非常的好。

(6)有網友說浴缸設計太高：這是真的。但丹迪也滿用心的在外面放了一張小椅子可供採踏，所以對我來說這不是問題，我很開心的泡了兩天的澡。

(7)雖然是平價商旅，但是乾淨及親切的服務，是不輸給高級飯店的，免治馬桶、電視和冰箱都是Panasonic ，早餐品項不多，但該有的都有了，尤其是它的生菜和水果，這兩樣食材我覺得品質滿不錯的，水果很甜，生菜也吃得出來是很新鮮的。

(8)唯一兩個缺點，就是：它廁所的門，裝的方向很奇怪，打開門會撞到馬桶，應該要換裝到另外一邊才對。還有就是房務人員整理完會將窗戶關上，這點滿扣分的，這樣剛進房會有種悶悶的味道，應該是要將窗戶打開，讓客人一進房，就能聞到新鮮空氣。

總之我覺得，訂房前一定要做功課，不要去訂到不適合自己的房型，丹迪是不錯的商旅，價格甚至比南部還便宜，不要用平價的價格，去要求六星級的隔音，以此價格來說，個人覺得物超所值，下次去台北一定會再入住。"
741,201,搭乘捷運很方便，地理位置靠近大安森林公園、永康商圈及假日建國花市，居住品質乾淨整齊，人員服務好。|飯店一樓服務台旁邊提供茶水、咖啡、泡麵、餅乾、糖果……..等，讓旅客在外出回到飯店裡面的時候，有種回家的感覺。|白天可以到附近的永康商圈逛逛，往永康商圈的路上有鼎泰豐，還有幾家不錯的家常小吃店（排骨飯、燒鴨...），商圈裡面很值得慢慢走慢慢逛。|晚上吃飽飯，可以到對面大安森林公園運動，夜景也十分漂亮，是值得推薦的旅店。
742,201,早餐：硬掉，沒熟的炒飯，超鹹的當日蛋花湯，沒滋沒味沒蛋香的炒蛋，沒加鹽的高麗菜，只有成品肉鬆和花生米可吃。|可能平日不知由三廚四廚還是五廚掌管，非必要請不要搭早餐，真的好難吃喔！|房間：因平日由無窗雙床房升等有窗家庭房，看房間多大，景多深！棉被很悶不透氣，半夜流汗全身濕透。|服務：晚班服務櫃檯男生，前面咖啡機牛奶沒有了，一直讓牛奶機空轉冒煙，牛奶噴濺到處都是，最後才跑過來換瓶裝牛奶，也不清理就說好了，應該要正經一點
743,202,"服務品質參差不齊，房務人員（白色制服）服務非常的好，也很客氣回答問題，密道導覽人員也非常優秀，必須大力稱讚，但其他部分良莠不齊。

也許員工們都很熟悉圓山飯店的環境，但遊客大多是第一次來、完全不知道方向的人，不知道為什麼問個路態度要那麼差？

就算想自己找路，大廳標示指引很不清楚，check in 的方向很不明顯，排隊機制也很莫名其妙，也不會主動招呼客人。若不是真的不知道路，並不會詢問，不用把每位客人都當奧客看待，而且看其他評論態度問題也不是第一次發生了，公關只會罐頭訊息回覆「不允許情形再度發生」事實上就是一直反覆發生不是嗎？

感覺貴飯店流動率比較高，新進員工很多，希望教育訓練做完整再上場。如果真的有那麼不想回答客人問題，可以考慮把標示做清楚，雙贏。

房間隔音很不好，可以聽到隔壁房間的聲音、其他房客在走廊上聊天的聲音，其他設備算是乾淨新穎，備品部份不錯。

結論：想體驗一次知名飯店的心情可以來，但要做好服務態度參差不齊的心理準備。餐點部份還可以，不過其實同價位可以吃到更多其他好吃的食物、更好的硬體設備、更好服務品質了。

除了知名度跟建築特色之外，想不到其他吸引人的地方，可以列為只會來一次的地方或只參加導覽就好；說真的，導覽人員的志工還比有領薪水的員工更熱情，省得花大錢還受氣。"
744,202,"此生有機會一定要體驗一次圓山飯店，撇除他的歷史定位，進入大廳的那一刻起就會覺得整體裝潢、門面、氣勢都相當滂薄。有別於一般星級飯店的感受。

房型：無窗房型。
格局：方正中規中矩，含浴缸。
硬體：房間硬體偏舊，隔音還行人聲聽不到但還是會有碰撞聲不可避免。
景色：雖無入住景觀房，不過在飯店外就可以欣賞到台北的夜景，以及飛機起降的景色。
服務：工作人員普遍年齡偏大，但是該有的服務依舊很到位。
密道：此次有體驗到西密道的參觀，時間約1個小時，快速介紹圓山的歷史，以及設計理念，還有密道的用途，有機會來不仿參加導覽了解一下。
交通：有接駁車網圓山、劍潭站。騎車開車皆有停車位。騎車前往在入圓山飯店指示牌前一定要靠右待轉，不然會像我的UBEREAT司機一樣繞了兩圈！！！！！"
745,202,"本來想給一顆星，因為訂房前並沒有說明停電凌晨12:00-5:00，是後來才收到訊息告知要停電，結果詢問櫃台飯店也沒有任何打算要提供任何補償措施。我自己是淺眠的，實際上是01:00開始停電到5:00，所以很快就發現房間內出風口就開始停止了，無風無冷氣，也不能開窗因為紗網層沒有鎖的功能，而且凌晨也有聽到樓上在搬動金屬蓋的聲響，整體覺得有點飯店凹顧客，心情不是很好。要不然景觀其實還不錯。以飯店的處理態度以後也不會想推薦給朋友。如果飯店有提前告知會停電那麼久，大概一間也租不出去。

而且金龍廳部分服務員服務態度偏冷漠，要點菜，有一位看到搖搖頭轉身進廚房。有一位根本就是聽進去不回應，過一陣子才默默端上菜色。不用期待在這裡會得到什麼太好的服務，也不用覺得被歧視，因為那些服務生對每個人都是這樣。至於菜色是還不錯的吃的。

只是隔天參加250/人的導覽（房客可以打8折），感覺導覽員真的很有誠意解說的也不無聊，把分數加回來一些。"
746,202,在攜程平台這麼久，沒打過1分的酒店，住了這麼多五星級酒店這是最差的一間，衝著名聲過去卻享受了最差的服務：第一，還沒入住酒店剛剛放下行李有門童拿進去之後，詢問停車地點告知我有位都可以停，就過開車下去明明看見空位但管理穿著藍色制服的告訴我只能找門童才能停，我又開車回去找門童，門童甩給我一句話停可以給200台幣小費，這是我來台灣這麼久第一次被索要小費的，之後找大堂經理投訴，回了我一個電話你可以給也可以不給就當事情結束了；第二，我父親住進去第一晚就被蚊子把手都叮腫了，在地毯上還發現了 …
747,202,第一次來住傳說中的圓山飯店，大廳很壯觀雄偉！！服務人員態度都很好，行李員很貼心的服務有讓人賓至如歸的感受，房間隔音很好加上床很好躺很好睡👍🏻美中不足的是房間的椅子和電視看起來有些陳舊，建議可以將一些老舊的傢俱更新，飯店還有免費的接駁車很不錯，第一次住五星級古色古香的飯店，感覺也是不錯的體驗！
748,202,"飯店人員服務都很親切，3月初在美國旅行，回到台灣後，深深感受到還是我們台灣飯店服務最好了👍
飯店歷史悠久，但房間設備感覺還是比晶華、高雄漢來飯店新，住起來很舒適。

圓山飯店若不住宿，也是非常推薦來參觀飯店，充滿中國古代味道的建築，外面視野也很好👍。

早餐自助餐則是比較普通，不過餐點上有很多素食餐可供吃早齋吃素的人用餐，非常友善。

珍珠奶茶味道也普通。

最後建議大家千萬要看清楚圓山飯店的「聯合住宿券」裡面的內容及官網上的敘述再決定是否要購買，不然會像我們原本想退住宿券，卻要被扣3%手續費！！

去年2023在台北旅展購買「台北圓山-平日聯合住宿通用券」，因為看到臉書優惠特價廣告而吸引我們，廣告內容沒有顯示清楚，現場人員更是沒有詳細解說住宿券內容，現場人員只有告知一張券沒有含早，且並沒有說是無窗房不含早，且不提供嬰兒床。只有建議我們買兩張券，也沒有告知兩張券只能用一個晚上天際客房含早，一晚含早$6600，建議大家要特別留意內容再決定是否購買。"
749,202,"因為外國家人訪台，我們透過網路搜尋知道密道導引的活動(連結到旅行社購票)，加上長輩沒去過，便在預約密道導引和中午用餐。一到報到櫃檯，工作人員便一把抓走我們的導覽票，也沒多說什麼。導覽老師知識淵博，過程也不失趣味，值得讚賞。導覽最後老師提到有紀念品兌換，我們跟著排隊，小姐說要憑票根，但我們的導覽票報到時就被收走，她說她不知道，叫我們去報到處問。報到處人員說我們那個是贈票沒有，但我們是跟旅行社買的，並不知道有差別，工作人員口氣非常不好地叫我們去問旅行社。其實紀念品就只是一塊貨布形狀的餅乾也沒什麼，只因導覽有提到貨布，對外國人來說是個小小紀念品，增加印象。高品質的導覽一結束，與飯店第一線工作人員接觸，待客態度竟是天壤之別，導覽中提到各種對於賓客的貼心服務，馬上在實際經驗中打臉。

等我們中午用餐結束，飯店內人變很多，看起來不少是觀光客，不知是否飯店員工因為太累應付不暇，才會沒有基本的禮節跟待客之道？我們只是不知道兩種票的差異，不知道買到的是贈票，和氣的說明即可。遇到的兩位工作人員態度都沒有達到國際飯店應有的水準。"
750,202,"2024.03.24 入住天際客房和環景客房使用5張旅展買的住宿券，有送西密道導覽和冠軍杯濾掛咖啡禮盒。

1.大廳富麗堂皇，拍照起來非常漂亮！

2.環景套房房間寬敞約28坪，跟天際套房相比多了客廳和化妝台，佈置典雅好看，另陽台很大，視野開闊，可看到101、新光三越、飛機、基隆河，台北市美景ㄧ覽無遺，浴室洗澡的水壓很大，房間的隔音很好！

3.松鶴廳晚餐豐盛多樣好吃！還特別設置素食區，素食的餐點也很好吃！

4.房間打掃的很乾淨，且觀察餐廳的杯子或餐盤也都很乾淨，覺得很不簡單！

5.密道導覽全程約1小時，導覽除了密道外還有介紹圓山大飯店的整個歷史，聽完導覽覺得值回票價，推薦有空可來體驗看看！"
751,202,松鶴自助餐的地毯強烈建議換新或是清洗乾淨。味道非常的重，雖然有大片玻璃風景美，但是實在臭到不行。更看到其他國家觀光客真的覺得不太行。
752,202,"過去幾次來的時候是散客，一直以來住宿跟用餐的經驗都還不賴。

這次恰巧有機會跟團體一起，才發現團客跟散客的待遇差很多。從安排行李的門房、飯店導覽解說到餐飲服務人員（房務倒是一如既往服務良好），處處都散發一種把團客當白痴的氣氛；好似我們是一大群劉姥姥，被賈府下人打從心底瞧不起的感覺。

或許是敝團本身不夠有氣質、鄉下土著感一覽無遺，這點我回去會跟團員們一起好好檢討改進。
細節也不值得多提了，兩顆星是給過去幾次當散客時的良好經驗，建議圓山不想接國內團客的話，下次可以考慮不要接。"
753,203,"房間很髒
房間很潮濕
塵蟎很多
霉味很重
冰箱有夠吵
空調有夠吵
大夜晚班櫃檯人員服務態度不佳 臉臭到，好像欠他錢似的
房間有跳蚤
花2500住這樣的房間，倒不如去住汽車旅館
房間潮濕到連衛生紙放著都會覺得濕濕潮潮的
最扯的是  衣服放在衣櫃裡隔天拿出來穿，居然覺得好像像是洗完拿出來晾乾沒曬乾的感覺一樣

床鋪油垢味很重  我很好奇，他們床單以及枕頭套是否有換過

床上塵蟎很多，而且還有跳蚤地板頭髮超級多 到底有沒有清潔？

在台北市靠近101  這樣的飯店
收這樣的錢 真的不值得

台灣還想跟人家拼觀光，連飯店本身自身硬體設施清潔都做不到位 還好意思想要跟人家說拼觀光

請先訓練好員工  住房前問櫃檯兩位員工退房時間  1位回答我11點  1位回答我12點

員工都沒訓練好，就讓他們上線面對客人 你們好意思收客人2500

房間的冰箱像是在打仗一樣這麼大聲  老舊了，就該汰換

空調超級臭，到底有沒有清潔過 也是有夠吵的

房間裡椅子的靠枕  是多久沒清洗 味道噁心到不行。

住一晚完全沒辦法好好休息  真的倒不如住遠一點去住汽車旅館更划算

給那些想要入住此飯店的人  請不要存有幻想  幻想是豐滿的，現實是骨感的。
絕對會讓你失望"
754,203,"房間的冷氣很吵。床好小..房間也很小
隔音很不好  導致睡眠品質差
一段時間就有奇怪的異音（很像..鞭炮聲）
因為整修工程。從一進門就覺得很破舊"
755,203,"飯店真的很糟糕非常不推薦！尤其家庭旅遊或有帶小孩者，不要去住！
1. 預定兩間雙人房，入住前幾天打電話提供agoda訂房確認碼+訂房者全名，想請飯店改兩張單床。前後3通電話櫃檯人員狀況外且態度差，說這筆訂房完全找不到（明明訂房網已顯示確認訂房且扣款） 要我自己找Agoda客服聯繫⋯最後根本烏龍一場，飯店人員更正說剛才其實沒輸入我全名所以沒查到，重給一次全名查到了⋯並且與人員確認備註更改為兩張床。結果入住當天，床型完全沒有改！！
2. 12月入住，房間跟走廊竟然都蚊子！房間很老舊也不乾淨很多灰塵。訂兩間雙人房相同價格，但房內設施/空間差很多！
3. 大廳裝修中也沒在電話先告知，辦理入住只有一張臨時桌子在處理，觀感非常差，人員態度冷淡。
4. 雙人房型週六入住房間$7000多（含早餐）結果隔天完全沒有提供早餐！！飯店人員也沒有任何說明。
5. 當天帶2歲小孩入住，睡前要泡奶，詢問飯店飲水機在哪層樓，人員表示裝修中飯店沒有飲水機？？詢問是否能夠幫忙提供過濾煮沸過的開水讓我泡奶給孩子，人員說沒有辦法，要我用房間的老舊熱水壺+礦泉水給小孩喝⋯⋯

整體感受非常差，連一顆星都不想給"
756,203,電視櫃有保留不能用的DVD設備等等，大廳在整修住六樓沒影響到，早餐麥味登還不錯吃，電燈開關在床頭櫃長的像電話那台。服務人員親切。
